seqnames	gene_id	gene_name	type	cluster_id	n_control	n_treatment	mean_control	mean_treatment	median_control	median_treatment	sd_control	sd_treatment	fold_change	mean_diff	median_diff	log2_fc	statistic	p_value	cohens_d	method	q_value	sig
22	ENSG00000128191	DGCR8	3UTR	PA30	105	42	200.085714285714	191.047619047619	202	181	117.625556018118	96.3717275565898	0.954828882859727	-9.03809523809525	-21	-0.0666858873614123	-0.481117123235078	0.631580551723835	-0.0806789145073219	t-test on raw scale	0.919886845826567	NS
22	ENSG00000169184	MN1	3UTR	PA301	170	248	136.4	143.991935483871	124	127	81.118322520382	94.7386771004792	1.05565935105477	7.59193548387097	3	0.0781443689497426	0.877237035198363	0.380889858705636	0.0848679399573847	t-test on raw scale	0.840692760486379	NS
22	ENSG00000180957	PITPNB	3UTR	PA302	638	518	157.830721003135	152.911196911197	140	139	104.504239793423	99.5512359463637	0.968830376870418	-4.91952409193786	-1	-0.0456839946432484	-0.817089510657534	0.414050267606019	-0.0480821810103784	t-test on raw scale	0.859798163354126	NS
22	ENSG00000180957	PITPNB	3UTR	PA304	14	16	209.714285714286	146.9375	220.5	133	117.609149677702	102.562805961356	0.700655653950954	-62.7767857142857	-87.5	-0.513222507132587	-1.54759794081263	0.133779665662968	-0.571709906455609	t-test on raw scale	0.569219361742433	NS
22	ENSG00000100154	TTC28	3UTR	PA305	31	47	145.161290322581	223.36170212766	136	194	77.5212215135071	151.328382569011	1.53871394799054	78.2004118050789	58	0.621725054815616	2.99643485732635	0.00374021887241712	0.613777864746394	t-test on raw scale	0.0954855876840606	NS
22	ENSG00000100154	TTC28	3UTR	PA306	17	17	226.529411764706	175.882352941176	225	159	157.126985925023	102.249011213398	0.776421708647105	-50.6470588235294	-66	-0.365087638711518	-1.11392163828616	0.274957716583899	-0.382071969851403	t-test on raw scale	0.764825114527797	NS
22	ENSG00000100154	TTC28	3UTR	PA307	22	17	180.454545454545	163	190	186	78.4278420392045	62.8440530201546	0.903274559193955	-17.4545454545455	-4	-0.146763519161945	-0.771461739348016	0.445341602541513	-0.242076503081858	t-test on raw scale	0.873493159881827	NS
22	ENSG00000183765	CHEK2	3UTR	PA308	225	295	189.426666666667	183.362711864407	164	160	126.322416289204	122.659228596823	0.967987850343528	-6.0639548022599	-4	-0.0469391551965237	-0.549179043840399	0.583140712901546	-0.048801887376866	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100219	XBP1	3UTR	PA309	405	371	129.98024691358	132.795148247978	115	120	91.1411950252571	92.274040026886	1.02165637780539	2.81490133439817	5	0.0309100442253549	0.426987929033439	0.669508056420794	0.0307020475670279	t-test on raw scale	0.919886845826567	NS
22	ENSG00000099901	RANBP1	3UTR	PA31	20	34	126.4	89.5	119.5	58.5	69.8557913057133	69.109596754983	0.708069620253165	-36.9	-61	-0.498036876025484	-1.88190326636561	0.0672105200256637	-0.53182922079928	t-test on raw scale	0.457522591813495	NS
22	ENSG00000100219	XBP1	3UTR	PA310	22	28	133.272727272727	125.321428571429	141.5	91.5	64.4405830559341	119.866609062966	0.940338140713311	-7.95129870129871	-50	-0.0887484591519523	-0.300124441861145	0.765527380227245	-0.0799185646854378	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100263	RHBDD3	3UTR	PA311	39	28	268.641025641026	198.892857142857	243	203.5	155.787386689526	132.347561307819	0.740366653485867	-69.7481684981685	-39.5	-0.433688177979765	-1.97446121894081	0.0527108221261068	-0.476074292505907	t-test on raw scale	0.415936305504188	NS
22	ENSG00000273216	NA	exon	PA312	19	29	264.684210526316	239.413793103448	212	241	156.854870158365	125.970097710692	0.904526162053195	-25.2704174228675	29	-0.144765863662121	-0.588782645796539	0.560055639316233	-0.181964081983965	t-test on raw scale	0.906955774116587	NS
22	ENSG00000100280	AP1B1	3UTR	PA313	28	20	148.035714285714	168.4	122.5	134.5	101.639698478883	125.48826743229	1.13756332931242	20.3642857142857	12	0.185946863853525	0.598867662276453	0.553064389232153	0.18165064126832	t-test on raw scale	0.906955774116587	NS
22	ENSG00000100280	AP1B1	3UTR	PA314	124	91	149.088709677419	125.978021978022	133	109	91.8596501117152	86.9023689770407	0.844987003044016	-23.1106876993974	-24	-0.242998943774373	-1.88047694470162	0.0614979810861548	-0.257361859560128	t-test on raw scale	0.437543012973626	NS
22	ENSG00000100296	THOC5	3UTR	PA315	215	144	117.837209302326	121.659722222222	100	94.5	86.7603128165527	105.16056076867	1.0324389294564	3.82251291989665	-5.5	0.0460564462682877	0.361503886641295	0.718009623306545	0.0404235429951682	t-test on raw scale	0.919886845826567	NS
22	ENSG00000184117	NIPSNAP1	3UTR	PA316	689	289	129.179970972424	136.200692041523	122	122	76.2777559432849	83.0984264095394	1.05434837162641	7.0207210690987	0	0.0763516326075555	1.23458741047958	0.217562451261713	0.0896046569102773	t-test on raw scale	0.68508007603367	NS
22	ENSG00000100319	ZMAT5	3UTR	PA317	138	131	121.398550724638	118.81679389313	99.5	110	94.1085364896301	81.7748128917943	0.978733215379449	-2.58175683150792	10.5	-0.0310124335273289	-0.240516303637545	0.810116017079356	-0.0292322559079243	t-test on raw scale	0.923419016837312	NS
22	ENSG00000100325	ASCC2	3UTR	PA318	182	111	146.461538461538	142.882882882883	130.5	115	93.2308733741471	98.2577074227618	0.97556590203649	-3.57865557865557	-15.5	-0.0356887609256165	-0.308302785551924	0.758139629944118	-0.0376058230359311	t-test on raw scale	0.919886845826567	NS
22	ENSG00000128342	LIF	3UTR	PA319	54	19	254.833333333333	266.052631578947	243	218	120.657592869165	165.462138564221	1.04402602320058	11.219298245614	-25	0.0621576727071429	0.271269119407771	0.788405463816507	0.0840726915626473	t-test on raw scale	0.923419016837312	NS
22	ENSG00000099901	RANBP1	3UTR	PA32	670	579	136.080597014925	141.689119170984	126	120	81.3026754419725	102.469423589069	1.04121470862921	5.60852215605911	-6	0.0582675971048906	1.05990077333069	0.289422971916456	0.0611462510402212	t-test on raw scale	0.775367714887296	NS
22	ENSG00000099995	SF3A1	3UTR	PA321	91	136	125.978021978022	152.830882352941	116	139	74.2259280877538	105.373730308914	1.21315511986372	26.8528603749192	23	0.278764032197946	2.25195083315559	0.0252934757225925	0.285185502973171	t-test on raw scale	0.294948171437234	NS
22	ENSG00000099995	SF3A1	3UTR	PA322	281	247	132.416370106762	133.574898785425	117	123	83.1399483808886	88.5717375955846	1.0087491348519	1.15852867866352	6	0.0125674361841908	0.154320084315401	0.877418738059072	0.0135147711279715	t-test on raw scale	0.951999330794093	NS
22	ENSG00000099995	SF3A1	3UTR	PA323	238	161	116.218487394958	125.708074534161	99.5	104	78.8893001749322	97.7580329021324	1.08165299129177	9.48958713920351	4.5	0.113237737576976	1.02623288072013	0.305626684240016	0.109091273336441	t-test on raw scale	0.785152533546065	NS
22	ENSG00000099999	RNF215	3UTR	PA324	26	10	279.538461538462	262.9	202.5	248.5	191.055223591344	125.937771229374	0.940478811227298	-16.6384615384616	46	-0.0885326543623404	-0.304285000271175	0.763434445391107	-0.0944420946971121	t-test on raw scale	0.919886845826567	NS
22	ENSG00000133488	SEC14L4	intergenic	PA325	68	16	256.323529411765	260.1875	216	206	135.991927018566	181.372992752504	1.01507458405049	3.8639705882353	-10	0.0215857353775104	0.080083747685394	0.937001398146891	0.0265827980758621	t-test on raw scale	0.978031756963092	NS
22	ENSG00000100029	PES1	3UTR	PA326	522	317	127.27969348659	125.091482649842	110.5	108	86.4988341011921	82.408605820637	0.982807855858183	-2.18821083674776	-2.5	-0.0250187052760657	-0.365940469716719	0.714521284301498	-0.0257503973418609	t-test on raw scale	0.919886845826567	NS
22	ENSG00000133422	MORC2	3UTR	PA327	33	19	163.030303030303	204.894736842105	143	179	99.4203465243926	133.820731966663	1.25678927802778	41.8644338118022	36	0.329742777818165	1.18788701390787	0.24432950525414	0.3704252203506	t-test on raw scale	0.706926701868644	NS
22	ENSG00000133422	MORC2	3UTR	PA328	111	39	165.675675675676	199.384615384615	147	143	111.822030856028	158.949448333444	1.20346342075543	33.7089397089397	-4	0.267192291794339	1.22237481585446	0.227096423008991	0.268338901874543	t-test on raw scale	0.68517000035601	NS
22	ENSG00000198832	SELENOM	3UTR	PA329	1567	912	132.555201021059	121.718201754386	119	107	75.9562747070744	77.755411626188	0.918245386199884	-10.8369992666734	-12	-0.123048352853129	-3.37487183981083	0.000753606051342896	-0.141432942384868	t-test on raw scale	0.0297331842075288	NS
22	ENSG00000198832	SELENOM	3UTR	PA330	29	28	142.586206896552	104.392857142857	134	93.5	73.9978364748299	48.9234771225085	0.732138538607704	-38.1933497536946	-40.5	-0.449811427182616	-2.30608705497685	0.0254012654833301	-0.606732029250094	t-test on raw scale	0.294948171437234	NS
22	ENSG00000100078	PLA2G3	3UTR	PA331	46	19	147.195652173913	173.578947368421	144	147	83.9911687329136	116.427047158045	1.1792396365304	26.383295194508	3	0.237856922137902	0.896130330299421	0.378378061035916	0.279476047015916	t-test on raw scale	0.840692760486379	NS
22	ENSG00000100105	PATZ1	3UTR	PA332	64	67	165.6875	154.925373134328	150.5	143	129.75029436918	95.4015935056604	0.935045631893344	-10.7621268656716	-7.5	-0.0968913220797881	-0.538853312918787	0.59102540769273	-0.0948347652580186	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100105	PATZ1	3UTR	PA333	27	20	124.111111111111	200.65	81	163	125.11358941542	140.407405337768	1.61669650850492	76.5388888888889	82	0.69304887685163	1.93446140154788	0.0604779065963267	0.58077440121267	t-test on raw scale	0.437543012973626	NS
22	ENSG00000184708	EIF4ENIF1	3UTR	PA334	82	56	148.487804878049	148.678571428571	135	140.5	95.6124176942732	69.2342813516954	1.00128472874038	0.190766550522625	5.5	0.00185228219715208	0.0135887695993294	0.989178052085656	0.00222013603265279	t-test on raw scale	0.996063282146577	NS
22	ENSG00000184708	EIF4ENIF1	intron	PA335	23	17	317.173913043478	278.470588235294	325	240	205.116962680922	183.084720022951	0.877974438575979	-38.7033248081841	-85	-0.187749157263965	-0.627766169737866	0.5340580173015	-0.197322880384481	t-test on raw scale	0.906955774116587	NS
22	ENSG00000241878	PISD	3UTR	PA336	202	86	165.841584158416	207.186046511628	157.5	174.5	102.272850618321	154.685830495074	1.24930093717459	41.344462353212	17	0.321121041616757	2.27590322073523	0.02465782478557	0.343792460029664	t-test on raw scale	0.294948171437234	NS
22	ENSG00000241878	PISD	3UTR	PA337	31	15	201.806451612903	149.933333333333	169	160	159.320310350949	65.2352519366492	0.742956095481671	-51.8731182795699	-9	-0.428651136751179	-1.56224886816003	0.125515782678918	-0.379733743870774	t-test on raw scale	0.56158607920258	NS
22	ENSG00000183530	PRR14L	3UTR	PA338	118	122	187.008474576271	184.532786885246	161.5	158.5	128.970777566196	115.245349804984	0.986761628334573	-2.47568769102529	-3	-0.0192264794598643	-0.156630687069319	0.875671502103904	-0.0202617062616722	t-test on raw scale	0.951999330794093	NS
22	ENSG00000185252	ZNF74	3UTR	PA34	26	37	143.692307692308	183.243243243243	149	134	66.3757601723817	126.352550298627	1.27524741015105	39.5509355509356	-15	0.350777170826187	1.61340061992032	0.112167453961245	0.373261925032042	t-test on raw scale	0.526963561283156	NS
22	ENSG00000100220	RTCB	3UTR	PA340	979	758	116.44228804903	116.236147757256	105	98	74.8698768216642	77.5413191898746	0.99822967845078	-0.206140291773693	-7	-0.00255629752235319	-0.055778814984513	0.955524979128245	-0.00271069597006015	t-test on raw scale	0.98037314643418	NS
22	ENSG00000198125	MB	3UTR	PA342	95	31	135.263157894737	117.967741935484	126	103	81.0325926712702	67.2242435787208	0.872135057110581	-17.295415959253	-23	-0.197376529683162	-1.17982260072368	0.242664423162838	-0.221973470018111	t-test on raw scale	0.706821205722629	NS
22	ENSG00000100320	RBFOX2	3UTR	PA343	202	317	168.915841584158	175.561514195584	162.5	159	90.732606142706	96.8878715495193	1.0393430986052	6.64567261142517	-3.5	0.0556719823912936	0.792234092372284	0.428642950991399	0.0702930054768265	t-test on raw scale	0.873385167747733	NS
22	ENSG00000293594	NA	ext_3UTR	PA344	17	17	162.235294117647	178	174	163	102.766439932843	90.2295683243581	1.09717186366933	15.7647058823529	-11	0.133789530702757	0.475294332749757	0.63785931499043	0.163024611185672	t-test on raw scale	0.919886845826567	NS
22	ENSG00000128335	APOL2	3UTR	PA345	58	50	194.672413793103	187.78	166	159.5	132.034337364165	119.902901192113	0.964594810025684	-6.89241379310346	-6.5	-0.0520050471453718	-0.28421316718446	0.776803059156887	-0.0544549169945144	t-test on raw scale	0.923419016837312	NS
22	ENSG00000128335	APOL2	3UTR	PA346	329	192	140.510638297872	127.510416666667	124	112	85.6287045266983	73.3428433168095	0.907478737633757	-13.0002216312057	-12	-0.140064253949436	-1.83296212521361	0.0674687692996858	-0.159858219082761	t-test on raw scale	0.457522591813495	NS
22	ENSG00000100345	MYH9	3UTR	PA347	435	193	149.349425287356	128.041450777202	138	112	89.9225074391222	87.4274004887347	0.857328044824032	-21.3079745101543	-26	-0.222080757428944	-2.79324201588664	0.00548393274093574	-0.238973320083157	t-test on raw scale	0.119001340478306	NS
22	ENSG00000100345	MYH9	3UTR	PA349	202	187	122.70297029703	125.930481283422	105.5	107	68.6287212773797	81.893981301577	1.02630344627013	3.22751098639276	1.5	0.0374573544377769	0.419544359161027	0.675065796977571	0.0428640101004563	t-test on raw scale	0.919886845826567	NS
22	ENSG00000185252	ZNF74	3UTR	PA35	15	21	187.866666666667	151.238095238095	193	135	78.1389482786609	89.0038789951903	0.805028895873466	-36.6285714285714	-58	-0.312887526336921	-1.30793831157456	0.200082036981381	-0.432455557045397	t-test on raw scale	0.670042586899873	NS
22	ENSG00000100348	TXN2	3UTR	PA351	971	881	120.654994850669	112.136208853575	98	91	90.381114162145	82.1580354542499	0.929395496575692	-8.51878599709393	-7	-0.105635440660262	-2.12476231580002	0.033738699071709	-0.0984067853005375	t-test on raw scale	0.318317291241776	NS
22	ENSG00000100348	TXN2	3UTR	PA352	218	138	111.633027522936	105.427536231884	94.5	98.5	77.2733087797982	53.4430439276292	0.944411690440119	-6.20549129105171	4	-0.0825121947485939	-0.894870570964683	0.371469137331535	-0.0898908677025629	t-test on raw scale	0.840692760486379	NS
22	ENSG00000100350	FOXRED2	3UTR	PA353	257	243	125.739299610895	134.962962962963	112	114	72.7357034135921	89.0890692450716	1.07335545355041	9.22366335206802	2	0.102127919667159	1.2640194353051	0.20685280314832	0.113738338575187	t-test on raw scale	0.674993357641885	NS
22	ENSG00000100350	FOXRED2	3UTR	PA354	35	38	128.885714285714	103.578947368421	124	82	61.4725052975965	73.0888506227079	0.803649558389434	-25.3067669172932	-42	-0.315361561878732	-1.60521490294412	0.112920763132105	-0.373393939141055	t-test on raw scale	0.526963561283156	NS
22	ENSG00000100353	EIF3D	3UTR	PA355	1862	2512	126.854994629431	121.00398089172	111	101	87.1450237118434	85.532846123033	0.953876362891323	-5.85101373771097	-10	-0.0681258120977214	-2.21291179812658	0.0269604352316861	-0.0678592597376406	t-test on raw scale	0.294948171437234	NS
22	ENSG00000100360	IFT27	3UTR	PA356	73	92	122.27397260274	122.913043478261	110	96.5	89.6115475374396	91.5679837725715	1.00522654872429	0.639070875521142	-13.5	0.00752067940232468	0.0450607662824637	0.964116502100724	0.00704528675793451	t-test on raw scale	0.984533086851092	NS
22	ENSG00000128311	TST	3UTR	PA357	397	435	127.889168765743	120.367816091954	119	102	77.3731468084023	83.2892792076738	0.941188509188248	-7.52135267378905	-17	-0.0874443878380363	-1.35028752214165	0.177291959322214	-0.0934087223392014	t-test on raw scale	0.635702861547309	NS
22	ENSG00000133466	C1QTNF6	3UTR	PA358	106	40	155.509433962264	163.625	129	145	116.447105939054	102.672665700523	1.05218696918224	8.11556603773585	16	0.0733910882279404	0.410177585857383	0.682784183021651	0.0718938510390949	t-test on raw scale	0.919886845826567	NS
22	ENSG00000099917	MED15	3UTR	PA36	251	121	173.494023904382	193.694214876033	156	180	118.630801076885	123.35759961559	1.11643162408167	20.2001909716506	24	0.158894895926161	1.49803786805505	0.135500532883923	0.168076943773715	t-test on raw scale	0.570943992928375	NS
22	ENSG00000166897	ELFN2	3UTR	PA360	59	27	147.949152542373	174.592592592593	137	143	90.4102572241579	123.914132570552	1.1800851143273	26.6434400502197	6	0.238890918561266	1.00186272910253	0.322559281012883	0.261302996462673	t-test on raw scale	0.79050990149656	NS
22	ENSG00000100060	MFNG	3UTR	PA361	16	48	255.8125	308.541666666667	241	281	114.633455704112	125.507134379452	1.20612427722127	52.7291666666667	40	0.270378568011969	1.55525716955546	0.131133648636074	0.428815782092799	t-test on raw scale	0.569120035080563	NS
22	ENSG00000100065	CARD10	3UTR	PA362	187	90	150.192513368984	175.144444444444	129	144.5	96.5438523548754	124.444614377002	1.16613298836114	24.9519310754605	15.5	0.221732326024295	1.67498390597624	0.0961333916981246	0.234560203600939	t-test on raw scale	0.502673397554049	NS
22	ENSG00000100124	ANKRD54	3UTR	PA363	120	98	175.841666666667	187.612244897959	143.5	152	119.245808962756	126.177230341945	1.06693850470381	11.7705782312925	8.5	0.0934770257260156	0.702233291112042	0.483340649668221	0.0961592820032691	t-test on raw scale	0.888855262525457	NS
22	ENSG00000128298	BAIAP2L2	3UTR	PA364	50	42	175.44	193.380952380952	147	153.5	133.849467686652	127.496523602717	1.10226261047054	17.9409523809524	6.5	0.140467982246696	0.657153025933724	0.512786965221583	0.136960564612225	t-test on raw scale	0.899928800617192	NS
22	ENSG00000213923	CSNK1E	3UTR	PA365	51	63	184.529411764706	176.460317460317	130	149	150.136518268032	140.122506929774	0.956272042341536	-8.06909430438841	19	-0.0645069972819616	-0.293930096341934	0.769398444781207	-0.0557725030704452	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100201	DDX17	3UTR	PA366	1492	1729	224.086461126005	216.683632157316	198.5	185	145.436132291112	146.799761948363	0.96696440770455	-7.40282896868899	-13.5	-0.0484653073291544	-1.43425089285983	0.151599669998466	-0.050645431809004	t-test on raw scale	0.592741052066076	NS
22	ENSG00000100221	JOSD1	3UTR	PA369	15	49	126.8	148.285714285714	109	119	76.1551048847023	97.6447643245658	1.16944569625958	21.4857142857143	10	0.225824871048232	0.891207661174117	0.380038811098312	0.230468479287799	t-test on raw scale	0.840692760486379	NS
22	ENSG00000226287	TMEM191A	ext_3UTR	PA37	36	12	143.722222222222	126.666666666667	125	87	102.569171394893	114.522195810827	0.881329725550831	-17.0555555555556	-38	-0.182246229632637	-0.458261065458012	0.652475301715859	-0.161586352525111	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100221	JOSD1	3UTR	PA370	207	296	147.990338164251	144.918918918919	135	121	90.3461514988978	102.495374911014	0.979245812372404	-3.07141924533229	-14	-0.0302570412109414	-0.354839380775177	0.722867415218163	-0.0314427274457421	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100242	SUN2	3UTR	PA371	113	93	185.274336283186	161.505376344086	168	159	118.307276055346	84.7101995367934	0.87170937747811	-23.7689599390998	-9	-0.198080865339244	-1.67643662411447	0.0952123564695974	-0.227450857003226	t-test on raw scale	0.502673397554049	NS
22	ENSG00000100246	DNAL4	3UTR	PA372	22	25	112.272727272727	119.32	88	88	73.9930381655578	76.9067183887944	1.06276923076923	7.04727272727273	0	0.0878283647257449	0.319852481359675	0.75057304553426	0.0932660263831901	t-test on raw scale	0.919886845826567	NS
22	ENSG00000221890	NPTXR	3UTR	PA373	76	27	196.75	203.481481481481	169.5	221	131.586435471138	109.487045377127	1.03421337474705	6.7314814814815	51.5	0.0485338674049013	0.25970981775849	0.79606530496812	0.0533111868992524	t-test on raw scale	0.923419016837312	NS
22	ENSG00000183741	CBX6	3UTR	PA374	270	147	165.044444444444	163.095238095238	154.5	145	72.9905393540291	102.073122683835	0.988189809382754	-1.94920634920635	-9.5	-0.0171399166862031	-0.204772806023906	0.837931542371226	-0.0231022961437382	t-test on raw scale	0.936393303885782	NS
22	ENSG00000100316	RPL3	3UTR	PA375	22822	33798	118.140916659364	119.842475886147	104	106	72.576029683773	71.5986740918878	1.01440279350201	1.70155922678335	2	0.0206306235453518	2.75134780768846	0.00593726058478376	0.0236346667707412	t-test on raw scale	0.122703385418864	NS
22	ENSG00000100316	RPL3	CDS	PA376	11	17	149.272727272727	157.176470588235	180	134	59.8399380164968	114.040691911987	1.0529483413341	7.90374331550802	-46	0.0744346580832054	0.239337615603048	0.812778950303809	0.0816056339824158	t-test on raw scale	0.923419016837312	NS
22	ENSG00000187051	RPS19BP1	3UTR	PA377	217	138	127.009216589862	125.304347826087	109	110	84.1649059652697	72.3423136616595	0.986576810647686	-1.7048687637748	1	-0.0194967175050496	-0.2029502316716	0.839301832284722	-0.0213683339774321	t-test on raw scale	0.936393303885782	NS
22	ENSG00000100372	SLC25A17	3UTR	PA378	41	18	128.585365853659	122.5	119	114.5	83.8623800072941	48.1544695867006	0.952674506828528	-6.08536585365854	-4.5	-0.0699447113873975	-0.351128568501174	0.726891757087212	-0.0811241129871808	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100372	SLC25A17	3UTR	PA379	25	15	152.84	135.466666666667	107	110	121.007121002581	98.1004344439679	0.886329931082614	-17.3733333333333	3	-0.174084261419139	-0.495917917274958	0.62309959582728	-0.15359838071713	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100372	SLC25A17	3UTR	PA380	25	23	125.32	143.478260869565	121	107	70.4365672076656	126.65158706439	1.1448951553588	18.1582608695652	-14	0.195215488479836	0.60666864095011	0.548125218827946	0.179266107202087	t-test on raw scale	0.906955774116587	NS
22	ENSG00000100380	ST13	3UTR	PA381	169	208	141.85798816568	136.379807692308	140	125	71.9419653558461	77.2066364445049	0.961382643697339	-5.47818047337279	-15	-0.0568173368430125	-0.711493231950919	0.477229399637945	-0.0731459443767228	t-test on raw scale	0.885840689763262	NS
22	ENSG00000100380	ST13	3UTR	PA382	86	113	127.56976744186	124.743362831858	120	109	56.3051644685249	68.2551383153498	0.977844244238431	-2.82640461000206	-11	-0.0323234108552006	-0.319839510150557	0.749431215344588	-0.0445973764750424	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100380	ST13	3UTR	PA383	302	428	117.029801324503	117.156542056075	102	105	73.3852242315071	67.4884067012141	1.00108297826824	0.126740731571459	3	0.00156156196069296	0.0237514637606728	0.981058579150908	0.00181092375888596	t-test on raw scale	0.994811736802556	NS
22	ENSG00000100380	ST13	3UTR	PA384	143	90	135.440559440559	130.311111111111	113	122	86.0374650114723	65.7384405944138	0.962127679104135	-5.12944832944834	9	-0.0556997354164099	-0.513503592558302	0.608108948420578	-0.0650631429813032	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100401	RANGAP1	3UTR	PA385	548	223	166.744525547445	192.161434977578	148	147	102.744818286781	136.7471887871	1.15243024828963	25.4169094301332	-1	0.204679433091096	2.50295389610135	0.0128010293603002	0.223719613734909	t-test on raw scale	0.208759178384706	NS
22	ENSG00000100401	RANGAP1	3UTR	PA386	22	14	124.090909090909	111.5	111	81	72.8239292768845	73.236970487274	0.898534798534799	-12.5909090909091	-30	-0.154353717249613	-0.503967742925498	0.618267084015331	-0.172520432112324	t-test on raw scale	0.919886845826567	NS
22	ENSG00000183864	TOB2	3UTR	PA387	183	216	163.967213114754	140.115740740741	152	129.5	106.055288382235	85.2449850255538	0.854535111496219	-23.8514723740134	-22.5	-0.226788323710595	-2.44575642825208	0.0149502000890947	-0.250144674258072	t-test on raw scale	0.216279561288903	NS
22	ENSG00000100410	PHF5A	3UTR	PA388	798	771	131.677944862155	120.459143968872	122	104	83.9318615304214	85.0431629373175	0.914801215153927	-11.2188008932838	-18	-0.128469812767662	-2.62913293329151	0.00864420007666836	-0.132798675457519	t-test on raw scale	0.156315951386419	NS
22	ENSG00000100413	POLR3H	3UTR	PA389	243	120	131.028806584362	110.383333333333	109	95	93.6381023305898	74.7255126506092	0.842435615577889	-20.6454732510288	-14	-0.247361664540543	-2.27140634514949	0.0238563943115875	-0.234995520275721	t-test on raw scale	0.294948171437234	NS
22	ENSG00000099940	SNAP29	3UTR	PA39	17	17	104.176470588235	145.058823529412	87	128	83.1025234981749	113.702721267037	1.39243365330322	40.8823529411765	41	0.477608587650925	1.1968824154965	0.240947464383394	0.410527281679197	t-test on raw scale	0.706562159070224	NS
22	ENSG00000100417	PMM1	3UTR	PA390	399	232	137.619047619048	179.073275862069	114	119.5	100.092571414451	165.504237456514	1.30122449588355	41.4542282430213	5.5	0.37986988685002	3.46443877408026	0.000601246498577135	0.323715003183665	t-test on raw scale	0.0260940980382477	Lengthening
22	ENSG00000100418	DESI1	3UTR	PA391	229	147	161.454148471616	156.448979591837	130	123	113.475377353898	117.475394315148	0.968999440849555	-5.00516887977898	-7	-0.045432261738034	-0.408519613992283	0.683180278764899	-0.0435029956939068	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100418	DESI1	3UTR	PA392	108	57	104.055555555556	112.421052631579	86	84	75.5982783433163	90.7321307413872	1.08039452609099	8.36549707602339	-2	0.111558235443235	0.595496913686128	0.552888439395579	0.103129218850617	t-test on raw scale	0.906955774116587	NS
22	ENSG00000100138	SNU13	3UTR	PA393	765	975	117.623529411765	125.727179487179	105	110	71.5378343906709	83.1980482079323	1.06889480460195	8.10365007541478	5	0.0961198770557558	2.18228700268494	0.0292229755110623	0.103512612246925	t-test on raw scale	0.294948171437234	NS
22	ENSG00000100138	SNU13	3UTR	PA394	3348	3714	116.521804062127	116.074582660205	101	102	80.1170107238221	77.8838907724427	0.996161908017803	-0.447221401922022	1	-0.00554784967138909	-0.23734584393931	0.812395506414969	-0.00566458393147923	t-test on raw scale	0.923419016837312	NS
22	ENSG00000159958	TNFRSF13C	3UTR	PA396	20	17	424.35	363.117647058824	391.5	326	137.42568326573	207.332125571793	0.855703186187872	-61.2323529411765	-65.5	-0.224817632457396	-1.03904382960437	0.307997046024912	-0.354096162543285	t-test on raw scale	0.785152533546065	NS
22	ENSG00000100162	CENPM	3UTR	PA397	255	89	101.298039215686	111.359550561798	83	97	82.4033040824168	76.1761187809079	1.09932582529745	10.0615113461115	14	0.136619044952534	1.0499632640611	0.295270194848451	0.124451524353882	t-test on raw scale	0.781385759537975	NS
22	ENSG00000198951	NAGA	3UTR	PA399	189	127	127	141.700787401575	110	122	77.6410864032204	88.7091121964179	1.11575423150846	14.7007874015748	12	0.158019278034715	1.51741737233602	0.130447953304003	0.178708034990411	t-test on raw scale	0.569120035080563	NS
22	ENSG00000290931	NA	exon	PA4	27	16	119.62962962963	208.0625	120	156	65.3070547185478	158.459866107058	1.73922213622291	88.4328703703704	36	0.798442207722444	2.12778973297329	0.0473768749723558	0.810967662850232	t-test on raw scale	0.394855695757133	NS
22	ENSG00000099940	SNAP29	3UTR	PA40	32	20	118.46875	105.1	107	79.5	74.7844146153116	85.2734919013677	0.887153785280928	-13.36875	-27.5	-0.172743882095828	-0.576180046809442	0.568030691827841	-0.169364833535649	t-test on raw scale	0.916405089583758	NS
22	ENSG00000198951	NAGA	3UTR	PA400	114	68	104.394736842105	102	90.5	77.5	63.9274503645118	101.1101069693	0.977060751197378	-2.39473684210526	-13	-0.0334798267301994	-0.17550083162165	0.861043103160018	-0.0300025593481255	t-test on raw scale	0.946821502110804	NS
22	ENSG00000184983	NDUFA6	3UTR	PA401	461	571	126.132321041215	129.859894921191	118	113	66.9026048822902	83.0689714655227	1.02955288421877	3.72757387997613	-5	0.042017937634683	0.798466743221054	0.4247837475201	0.0488710570037482	t-test on raw scale	0.869604464262846	NS
22	ENSG00000100207	TCF20	3UTR	PA402	74	54	152.27027027027	146.037037037037	139.5	134.5	91.9581943874196	88.9241701470316	0.959064673477169	-6.23323323323322	-5	-0.060299989801633	-0.386042136197502	0.700169608142852	-0.0687279140140858	t-test on raw scale	0.919886845826567	NS
